,player_id,player_name,web_name,first_name,second_name,team_id,players_team,was_home,players_team_score,opponent_team_score,round,round_minutes,round_points,transfer_cost,transfers_balance,selected,transfers_in,transfers_out,ict_index,position_id,position_name,position_name_abbr,next_week_round_points,cumsum_minutes,cumsum_points,cumsum_ict_index,cumsum_transfers_in,cumsum_transfers_out,next_week_is_home,next_week_opponent_team_name
4042,193,Bashir Humphreys,Humphreys,Bashir,Humphreys,3,Burnley,0,2.0,3.0,11,0,0,4,-176,8134,143,319,0.0,2,Defender,DEF,0.0,2,0,0.0,2367,4573,1,Chelsea
4043,193,Bashir Humphreys,Humphreys,Bashir,Humphreys,3,Burnley,1,0.0,2.0,12,0,0,4,-95,8478,185,280,0.0,2,Defender,DEF,0.0,2,0,0.0,2552,4853,0,Brentford
4044,193,Bashir Humphreys,Humphreys,Bashir,Humphreys,3,Burnley,0,1.0,3.0,13,0,0,4,-167,8548,108,275,0.0,2,Defender,DEF,0.0,2,0,0.0,2660,5128,1,Crystal Palace
4045,193,Bashir Humphreys,Humphreys,Bashir,Humphreys,3,Burnley,1,0.0,1.0,14,0,0,3,-62,8612,113,175,0.0,2,Defender,DEF,0.0,2,0,0.0,2773,5303,0,Newcastle
4046,193,Bashir Humphreys,Humphreys,Bashir,Humphreys,3,Burnley,0,1.0,2.0,15,0,0,3,-270,8414,50,320,0.0,2,Defender,DEF,0.0,2,0,0.0,2823,5623,1,Fulham
4047,193,Bashir Humphreys,Humphreys,Bashir,Humphreys,3,Burnley,1,2.0,3.0,16,0,0,3,-641,7769,62,703,0.0,2,Defender,DEF,0.0,2,0,0.0,2885,6326,0,Bournemouth
4048,193,Bashir Humphreys,Humphreys,Bashir,Humphreys,3,Burnley,0,1.0,1.0,17,0,0,3,-256,7529,53,309,0.0,2,Defender,DEF,8.0,2,0,0.0,2938,6635,1,Everton
4049,193,Bashir Humphreys,Humphreys,Bashir,Humphreys,3,Burnley,1,0.0,0.0,18,90,8,3,-74,7566,131,205,3.2,2,Defender,DEF,2.0,92,8,3.2,3069,6840,1,Newcastle
4050,193,Bashir Humphreys,Humphreys,Bashir,Humphreys,3,Burnley,1,1.0,3.0,19,75,2,3,429,8560,540,111,2.8,2,Defender,DEF,2.0,167,10,6.0,3609,6951,0,Brighton
4051,193,Bashir Humphreys,Humphreys,Bashir,Humphreys,3,Burnley,0,0.0,2.0,20,90,2,3,242,8414,437,195,2.6,2,Defender,DEF,6.0,257,12,8.6,4046,7146,1,Man Utd
4052,193,Bashir Humphreys,Humphreys,Bashir,Humphreys,3,Burnley,1,2.0,2.0,21,90,6,3,11,8505,304,293,4.1,2,Defender,DEF,,347,18,12.7,4350,7439,0,Liverpool
4053,194,Jordan Beyer,Jordan,Jordan,Beyer,3,Burnley,0,0.0,3.0,1,0,0,4,0,17054,0,0,0.0,2,Defender,DEF,0.0,0,0,0.0,0,0,1,Sunderland
4054,194,Jordan Beyer,Jordan,Jordan,Beyer,3,Burnley,1,2.0,0.0,2,0,0,4,-1802,18958,568,2370,0.0,2,Defender,DEF,0.0,0,0,0.0,568,2370,0,Man Utd
4055,194,Jordan Beyer,Jordan,Jordan,Beyer,3,Burnley,0,2.0,3.0,3,0,0,4,-4343,14467,72,4415,0.0,2,Defender,DEF,0.0,0,0,0.0,640,6785,1,Liverpool
4056,194,Jordan Beyer,Jordan,Jordan,Beyer,3,Burnley,1,0.0,1.0,4,0,0,4,-2080,12668,72,2152,0.0,2,Defender,DEF,0.0,0,0,0.0,712,8937,1,Nott'm Forest
4057,194,Jordan Beyer,Jordan,Jordan,Beyer,3,Burnley,1,1.0,1.0,5,0,0,4,-1042,11675,41,1083,0.0,2,Defender,DEF,0.0,0,0,0.0,753,10020,0,Man City
4058,194,Jordan Beyer,Jordan,Jordan,Beyer,3,Burnley,0,1.0,5.0,6,0,0,4,-874,10833,31,905,0.0,2,Defender,DEF,0.0,0,0,0.0,784,10925,0,Aston Villa
4059,194,Jordan Beyer,Jordan,Jordan,Beyer,3,Burnley,0,1.0,2.0,7,0,0,4,-541,10325,64,605,0.0,2,Defender,DEF,0.0,0,0,0.0,848,11530,1,Leeds
4060,194,Jordan Beyer,Jordan,Jordan,Beyer,3,Burnley,1,2.0,0.0,8,0,0,4,-627,9702,53,680,0.0,2,Defender,DEF,0.0,0,0,0.0,901,12210,0,Wolves
4061,194,Jordan Beyer,Jordan,Jordan,Beyer,3,Burnley,0,3.0,2.0,9,0,0,4,-348,9376,25,373,0.0,2,Defender,DEF,0.0,0,0,0.0,926,12583,1,Arsenal
4062,194,Jordan Beyer,Jordan,Jordan,Beyer,3,Burnley,1,0.0,2.0,10,0,0,4,-290,9097,67,357,0.0,2,Defender,DEF,0.0,0,0,0.0,993,12940,0,West Ham
4063,194,Jordan Beyer,Jordan,Jordan,Beyer,3,Burnley,0,2.0,3.0,11,0,0,4,-259,8859,17,276,0.0,2,Defender,DEF,0.0,0,0,0.0,1010,13216,1,Chelsea
4064,194,Jordan Beyer,Jordan,Jordan,Beyer,3,Burnley,1,0.0,2.0,12,0,0,4,-225,8643,40,265,0.0,2,Defender,DEF,0.0,0,0,0.0,1050,13481,0,Brentford
4065,194,Jordan Beyer,Jordan,Jordan,Beyer,3,Burnley,0,1.0,3.0,13,0,0,4,-163,8482,35,198,0.0,2,Defender,DEF,0.0,0,0,0.0,1085,13679,1,Crystal Palace
4066,194,Jordan Beyer,Jordan,Jordan,Beyer,3,Burnley,1,0.0,1.0,14,0,0,4,-108,8388,25,133,0.0,2,Defender,DEF,0.0,0,0,0.0,1110,13812,0,Newcastle
4067,194,Jordan Beyer,Jordan,Jordan,Beyer,3,Burnley,0,1.0,2.0,15,0,0,4,-144,8242,5,149,0.0,2,Defender,DEF,0.0,0,0,0.0,1115,13961,1,Fulham
4068,194,Jordan Beyer,Jordan,Jordan,Beyer,3,Burnley,1,2.0,3.0,16,0,0,4,-225,8022,30,255,0.0,2,Defender,DEF,0.0,0,0,0.0,1145,14216,0,Bournemouth
4069,194,Jordan Beyer,Jordan,Jordan,Beyer,3,Burnley,0,1.0,1.0,17,0,0,4,-113,7904,36,149,0.0,2,Defender,DEF,0.0,0,0,0.0,1181,14365,1,Everton
4070,194,Jordan Beyer,Jordan,Jordan,Beyer,3,Burnley,1,0.0,0.0,18,0,0,3,-85,7835,42,127,0.0,2,Defender,DEF,0.0,0,0,0.0,1223,14492,1,Newcastle
4071,194,Jordan Beyer,Jordan,Jordan,Beyer,3,Burnley,1,1.0,3.0,19,0,0,3,-72,7785,27,99,0.0,2,Defender,DEF,0.0,0,0,0.0,1250,14591,0,Brighton
4072,194,Jordan Beyer,Jordan,Jordan,Beyer,3,Burnley,0,0.0,2.0,20,0,0,3,-13,7759,42,55,0.0,2,Defender,DEF,0.0,0,0,0.0,1292,14646,1,Man Utd
4073,194,Jordan Beyer,Jordan,Jordan,Beyer,3,Burnley,1,2.0,2.0,21,0,0,3,-56,7701,17,73,0.0,2,Defender,DEF,,0,0,0.0,1309,14719,0,Liverpool
4074,195,Lucas Pires Silva,Lucas Pires,Lucas,Pires Silva,3,Burnley,0,0.0,3.0,1,0,0,4,0,14801,0,0,0.0,2,Defender,DEF,0.0,0,0,0.0,0,0,1,Sunderland
4075,195,Lucas Pires Silva,Lucas Pires,Lucas,Pires Silva,3,Burnley,1,2.0,0.0,2,0,0,4,-1526,16463,313,1839,0.0,2,Defender,DEF,0.0,0,0,0.0,313,1839,0,Man Utd
4076,195,Lucas Pires Silva,Lucas Pires,Lucas,Pires Silva,3,Burnley,0,2.0,3.0,3,0,0,4,-1609,16096,426,2035,0.0,2,Defender,DEF,0.0,0,0,0.0,739,3874,1,Liverpool
4077,195,Lucas Pires Silva,Lucas Pires,Lucas,Pires Silva,3,Burnley,1,0.0,1.0,4,0,0,4,-1274,15753,270,1544,0.0,2,Defender,DEF,0.0,0,0,0.0,1009,5418,1,Nott'm Forest
4078,195,Lucas Pires Silva,Lucas Pires,Lucas,Pires Silva,3,Burnley,1,1.0,1.0,5,0,0,3,3410,22023,5008,1598,0.0,2,Defender,DEF,0.0,0,0,0.0,6017,7016,0,Man City
4079,195,Lucas Pires Silva,Lucas Pires,Lucas,Pires Silva,3,Burnley,0,1.0,5.0,6,0,0,3,217,22065,1925,1708,0.0,2,Defender,DEF,0.0,0,0,0.0,7942,8724,0,Aston Villa
4080,195,Lucas Pires Silva,Lucas Pires,Lucas,Pires Silva,3,Burnley,0,1.0,2.0,7,0,0,3,-492,21506,649,1141,0.0,2,Defender,DEF,0.0,0,0,0.0,8591,9865,1,Leeds
4081,195,Lucas Pires Silva,Lucas Pires,Lucas,Pires Silva,3,Burnley,1,2.0,0.0,8,0,0,3,-674,21164,381,1055,0.0,2,Defender,DEF,0.0,0,0,0.0,8972,10920,0,Wolves
4082,195,Lucas Pires Silva,Lucas Pires,Lucas,Pires Silva,3,Burnley,0,3.0,2.0,9,0,0,3,-746,20653,150,896,0.0,2,Defender,DEF,0.0,0,0,0.0,9122,11816,1,Arsenal
4083,195,Lucas Pires Silva,Lucas Pires,Lucas,Pires Silva,3,Burnley,1,0.0,2.0,10,0,0,3,-498,20513,225,723,0.0,2,Defender,DEF,1.0,0,0,0.0,9347,12539,0,West Ham
4084,195,Lucas Pires Silva,Lucas Pires,Lucas,Pires Silva,3,Burnley,0,2.0,3.0,11,9,1,3,-540,20203,120,660,1.9,2,Defender,DEF,0.0,9,1,1.9,9467,13199,1,Chelsea
4085,195,Lucas Pires Silva,Lucas Pires,Lucas,Pires Silva,3,Burnley,1,0.0,2.0,12,0,0,3,-450,20132,143,593,0.0,2,Defender,DEF,0.0,9,1,1.9,9610,13792,0,Brentford
4086,195,Lucas Pires Silva,Lucas Pires,Lucas,Pires Silva,3,Burnley,0,1.0,3.0,13,0,0,3,1917,35863,2523,606,0.0,2,Defender,DEF,0.0,9,1,1.9,12133,14398,1,Crystal Palace
4087,195,Lucas Pires Silva,Lucas Pires,Lucas,Pires Silva,3,Burnley,1,0.0,1.0,14,0,0,3,2898,29881,3586,688,0.0,2,Defender,DEF,-3.0,9,1,1.9,15719,15086,0,Newcastle
4088,195,Lucas Pires Silva,Lucas Pires,Lucas,Pires Silva,3,Burnley,0,1.0,2.0,15,42,-3,3,1823,30522,2752,929,0.7,2,Defender,DEF,0.0,51,-2,2.5999999999999996,18471,16015,1,Fulham
4089,195,Lucas Pires Silva,Lucas Pires,Lucas,Pires Silva,3,Burnley,1,2.0,3.0,16,0,0,3,-2723,25928,1635,4358,0.0,2,Defender,DEF,2.0,51,-2,2.5999999999999996,20106,20373,0,Bournemouth
4090,195,Lucas Pires Silva,Lucas Pires,Lucas,Pires Silva,3,Burnley,0,1.0,1.0,17,90,2,3,1708,29530,2705,997,2.3,2,Defender,DEF,6.0,141,0,4.8999999999999995,22811,21370,1,Everton
4091,195,Lucas Pires Silva,Lucas Pires,Lucas,Pires Silva,3,Burnley,1,0.0,0.0,18,90,6,3,692,31186,1606,914,3.8,2,Defender,DEF,1.0,231,6,8.7,24417,22284,1,Newcastle
4092,195,Lucas Pires Silva,Lucas Pires,Lucas,Pires Silva,3,Burnley,1,1.0,3.0,19,90,1,3,549,33076,1562,1013,7.3,2,Defender,DEF,1.0,321,7,16.0,25979,23297,0,Brighton
4093,195,Lucas Pires Silva,Lucas Pires,Lucas,Pires Silva,3,Burnley,0,0.0,2.0,20,90,1,3,353,29191,1263,910,2.9,2,Defender,DEF,1.0,411,8,18.9,27242,24207,1,Man Utd
4094,195,Lucas Pires Silva,Lucas Pires,Lucas,Pires Silva,3,Burnley,1,2.0,2.0,21,90,1,3,67,29410,1243,1176,1.3,2,Defender,DEF,,501,9,20.2,28485,25383,0,Liverpool
4095,196,Shurandy Sambo,Sambo,Shurandy,Sambo,3,Burnley,0,0.0,3.0,1,0,0,4,0,12114,0,0,0.0,2,Defender,DEF,0.0,0,0,0.0,0,0,1,Sunderland
4096,196,Shurandy Sambo,Sambo,Shurandy,Sambo,3,Burnley,1,2.0,0.0,2,0,0,4,-2282,12006,202,2484,0.0,2,Defender,DEF,0.0,0,0,0.0,202,2484,0,Man Utd
4097,196,Shurandy Sambo,Sambo,Shurandy,Sambo,3,Burnley,0,2.0,3.0,3,0,0,4,-2618,9361,0,2618,0.0,2,Defender,DEF,0.0,0,0,0.0,202,5102,1,Liverpool
4098,196,Shurandy Sambo,Sambo,Shurandy,Sambo,3,Burnley,1,0.0,1.0,4,0,0,4,-1337,8145,0,1337,0.0,2,Defender,DEF,0.0,0,0,0.0,202,6439,1,Nott'm Forest
4099,196,Shurandy Sambo,Sambo,Shurandy,Sambo,3,Burnley,1,1.0,1.0,5,0,0,4,-623,7560,0,623,0.0,2,Defender,DEF,0.0,0,0,0.0,202,7062,0,Man City
4100,196,Shurandy Sambo,Sambo,Shurandy,Sambo,3,Burnley,0,1.0,5.0,6,0,0,4,-523,7046,0,523,0.0,2,Defender,DEF,0.0,0,0,0.0,202,7585,0,Aston Villa
4101,196,Shurandy Sambo,Sambo,Shurandy,Sambo,3,Burnley,0,1.0,2.0,7,0,0,4,-333,6720,0,333,0.0,2,Defender,DEF,0.0,0,0,0.0,202,7918,1,Leeds
4102,196,Shurandy Sambo,Sambo,Shurandy,Sambo,3,Burnley,1,2.0,0.0,8,0,0,4,-315,6407,0,315,0.0,2,Defender,DEF,0.0,0,0,0.0,202,8233,0,Wolves
4103,196,Shurandy Sambo,Sambo,Shurandy,Sambo,3,Burnley,0,3.0,2.0,9,0,0,4,-189,6229,0,189,0.0,2,Defender,DEF,0.0,0,0,0.0,202,8422,1,Arsenal
4104,196,Shurandy Sambo,Sambo,Shurandy,Sambo,3,Burnley,1,0.0,2.0,10,0,0,4,-180,6047,0,180,0.0,2,Defender,DEF,0.0,0,0,0.0,202,8602,0,West Ham
4105,196,Shurandy Sambo,Sambo,Shurandy,Sambo,3,Burnley,0,2.0,3.0,11,0,0,4,-137,5909,0,137,0.0,2,Defender,DEF,0.0,0,0,0.0,202,8739,1,Chelsea
4106,196,Shurandy Sambo,Sambo,Shurandy,Sambo,3,Burnley,1,0.0,2.0,12,0,0,4,-134,5771,0,134,0.0,2,Defender,DEF,0.0,0,0,0.0,202,8873,0,Brentford
4107,196,Shurandy Sambo,Sambo,Shurandy,Sambo,3,Burnley,0,1.0,3.0,13,0,0,4,-96,5673,0,96,0.0,2,Defender,DEF,0.0,0,0,0.0,202,8969,1,Crystal Palace
4108,196,Shurandy Sambo,Sambo,Shurandy,Sambo,3,Burnley,1,0.0,1.0,14,0,0,4,-54,5628,0,54,0.0,2,Defender,DEF,0.0,0,0,0.0,202,9023,0,Newcastle
4109,196,Shurandy Sambo,Sambo,Shurandy,Sambo,3,Burnley,0,1.0,2.0,15,0,0,4,-72,5558,0,72,0.0,2,Defender,DEF,0.0,0,0,0.0,202,9095,1,Fulham
4110,196,Shurandy Sambo,Sambo,Shurandy,Sambo,3,Burnley,1,2.0,3.0,16,0,0,4,-150,5408,0,150,0.0,2,Defender,DEF,0.0,0,0,0.0,202,9245,0,Bournemouth
4111,196,Shurandy Sambo,Sambo,Shurandy,Sambo,3,Burnley,0,1.0,1.0,17,0,0,4,-74,5331,0,74,0.0,2,Defender,DEF,0.0,0,0,0.0,202,9319,1,Everton
4112,196,Shurandy Sambo,Sambo,Shurandy,Sambo,3,Burnley,1,0.0,0.0,18,0,0,4,-65,5265,0,65,0.0,2,Defender,DEF,0.0,0,0,0.0,202,9384,1,Newcastle
4113,196,Shurandy Sambo,Sambo,Shurandy,Sambo,3,Burnley,1,1.0,3.0,19,0,0,4,-37,5238,0,37,0.0,2,Defender,DEF,0.0,0,0,0.0,202,9421,0,Brighton
4114,196,Shurandy Sambo,Sambo,Shurandy,Sambo,3,Burnley,0,0.0,2.0,20,0,0,4,-23,5213,0,23,0.0,2,Defender,DEF,0.0,0,0,0.0,202,9444,1,Man Utd
4115,196,Shurandy Sambo,Sambo,Shurandy,Sambo,3,Burnley,1,2.0,2.0,21,0,0,4,-28,5186,0,28,0.0,2,Defender,DEF,,0,0,0.0,202,9472,0,Liverpool
4116,197,Oliver Sonne,Sonne,Oliver,Sonne,3,Burnley,0,0.0,3.0,1,73,1,4,0,11752,0,0,2.7,2,Defender,DEF,1.0,73,1,2.7,0,0,1,Sunderland
4117,197,Oliver Sonne,Sonne,Oliver,Sonne,3,Burnley,1,2.0,0.0,2,21,1,4,107,16483,1574,1467,0.0,2,Defender,DEF,1.0,94,2,2.7,1574,1467,0,Man Utd
4118,197,Oliver Sonne,Sonne,Oliver,Sonne,3,Burnley,0,2.0,3.0,3,8,1,4,-918,16874,800,1718,0.3,2,Defender,DEF,0.0,102,3,3.0,2374,3185,1,Liverpool
4119,197,Oliver Sonne,Sonne,Oliver,Sonne,3,Burnley,1,0.0,1.0,4,0,0,4,-906,16955,614,1520,0.0,2,Defender,DEF,0.0,102,3,3.0,2988,4705,1,Nott'm Forest
4120,197,Oliver Sonne,Sonne,Oliver,Sonne,3,Burnley,1,1.0,1.0,5,0,0,4,-598,16905,396,994,0.0,2,Defender,DEF,0.0,102,3,3.0,3384,5699,0,Man City
4121,197,Oliver Sonne,Sonne,Oliver,Sonne,3,Burnley,0,1.0,5.0,6,0,0,4,-661,16646,355,1016,0.0,2,Defender,DEF,0.0,102,3,3.0,3739,6715,0,Aston Villa
4122,197,Oliver Sonne,Sonne,Oliver,Sonne,3,Burnley,0,1.0,2.0,7,0,0,4,-531,16494,254,785,0.0,2,Defender,DEF,0.0,102,3,3.0,3993,7500,1,Leeds
4123,197,Oliver Sonne,Sonne,Oliver,Sonne,3,Burnley,1,2.0,0.0,8,0,0,3,-266,16995,491,757,0.0,2,Defender,DEF,0.0,102,3,3.0,4484,8257,0,Wolves
4124,197,Oliver Sonne,Sonne,Oliver,Sonne,3,Burnley,0,3.0,2.0,9,0,0,3,-284,17016,329,613,0.0,2,Defender,DEF,0.0,102,3,3.0,4813,8870,1,Arsenal
4125,197,Oliver Sonne,Sonne,Oliver,Sonne,3,Burnley,1,0.0,2.0,10,0,0,3,-357,16970,208,565,0.0,2,Defender,DEF,0.0,102,3,3.0,5021,9435,0,West Ham
4126,197,Oliver Sonne,Sonne,Oliver,Sonne,3,Burnley,0,2.0,3.0,11,0,0,3,-339,16841,112,451,0.0,2,Defender,DEF,0.0,102,3,3.0,5133,9886,1,Chelsea
4127,197,Oliver Sonne,Sonne,Oliver,Sonne,3,Burnley,1,0.0,2.0,12,0,0,3,-278,16852,104,382,0.0,2,Defender,DEF,0.0,102,3,3.0,5237,10268,0,Brentford
4128,197,Oliver Sonne,Sonne,Oliver,Sonne,3,Burnley,0,1.0,3.0,13,0,0,3,-262,16806,67,329,0.0,2,Defender,DEF,0.0,102,3,3.0,5304,10597,1,Crystal Palace
4129,197,Oliver Sonne,Sonne,Oliver,Sonne,3,Burnley,1,0.0,1.0,14,0,0,3,-170,16685,57,227,0.0,2,Defender,DEF,0.0,102,3,3.0,5361,10824,0,Newcastle
4130,197,Oliver Sonne,Sonne,Oliver,Sonne,3,Burnley,0,1.0,2.0,15,0,0,3,-192,16611,86,278,0.0,2,Defender,DEF,7.0,102,3,3.0,5447,11102,1,Fulham
4131,197,Oliver Sonne,Sonne,Oliver,Sonne,3,Burnley,1,2.0,3.0,16,13,7,3,385,18205,974,589,5.0,2,Defender,DEF,1.0,115,10,8.0,6421,11691,0,Bournemouth
4132,197,Oliver Sonne,Sonne,Oliver,Sonne,3,Burnley,0,1.0,1.0,17,13,1,3,15965,41786,16908,943,0.2,2,Defender,DEF,0.0,128,11,8.2,23329,12634,1,Everton
4133,197,Oliver Sonne,Sonne,Oliver,Sonne,3,Burnley,1,0.0,0.0,18,0,0,3,4281,49594,6073,1792,0.0,2,Defender,DEF,0.0,128,11,8.2,29402,14426,1,Newcastle
4134,197,Oliver Sonne,Sonne,Oliver,Sonne,3,Burnley,1,1.0,3.0,19,0,0,3,-858,41543,1687,2545,0.0,2,Defender,DEF,1.0,128,11,8.2,31089,16971,0,Brighton
4135,197,Oliver Sonne,Sonne,Oliver,Sonne,3,Burnley,0,0.0,2.0,20,35,1,3,-661,37017,973,1634,1.0,2,Defender,DEF,1.0,163,12,9.2,32062,18605,1,Man Utd
4136,197,Oliver Sonne,Sonne,Oliver,Sonne,3,Burnley,1,2.0,2.0,21,1,1,3,-848,36194,778,1626,0.0,2,Defender,DEF,,164,13,9.2,32840,20231,0,Liverpool
4137,198,Axel Tuanzebe,Tuanzebe,Axel,Tuanzebe,3,Burnley,0,0.0,3.0,1,0,0,4,0,251170,0,0,0.0,2,Defender,DEF,0.0,0,0,0.0,0,0,1,Sunderland
4138,198,Axel Tuanzebe,Tuanzebe,Axel,Tuanzebe,3,Burnley,1,2.0,0.0,2,0,0,4,-21156,236961,3280,24436,0.0,2,Defender,DEF,0.0,0,0,0.0,3280,24436,0,Man Utd
4139,198,Axel Tuanzebe,Tuanzebe,Axel,Tuanzebe,3,Burnley,0,2.0,3.0,3,0,0,4,-35080,199567,806,35886,0.0,2,Defender,DEF,0.0,0,0,0.0,4086,60322,1,Liverpool
4140,198,Axel Tuanzebe,Tuanzebe,Axel,Tuanzebe,3,Burnley,1,0.0,1.0,4,0,0,3,10156,240325,37691,27535,0.0,2,Defender,DEF,0.0,0,0,0.0,41777,87857,1,Nott'm Forest
4141,198,Axel Tuanzebe,Tuanzebe,Axel,Tuanzebe,3,Burnley,1,1.0,1.0,5,0,0,3,6146,231913,23191,17045,0.0,2,Defender,DEF,0.0,0,0,0.0,64968,104902,0,Man City
4142,198,Axel Tuanzebe,Tuanzebe,Axel,Tuanzebe,3,Burnley,0,1.0,5.0,6,0,0,3,-4429,227011,13130,17559,0.0,2,Defender,DEF,1.0,0,0,0.0,78098,122461,0,Aston Villa
4143,198,Axel Tuanzebe,Tuanzebe,Axel,Tuanzebe,3,Burnley,0,1.0,2.0,7,90,1,3,-7976,218661,5438,13414,1.9,2,Defender,DEF,8.0,90,1,1.9,83536,135875,1,Leeds
4144,198,Axel Tuanzebe,Tuanzebe,Axel,Tuanzebe,3,Burnley,1,2.0,0.0,8,90,8,3,-4175,215927,7709,11884,1.9,2,Defender,DEF,1.0,180,9,3.8,91245,147759,0,Wolves
4145,198,Axel Tuanzebe,Tuanzebe,Axel,Tuanzebe,3,Burnley,0,3.0,2.0,9,90,1,3,4552,223064,10748,6196,1.7,2,Defender,DEF,3.0,270,10,5.5,101993,153955,1,Arsenal
4146,198,Axel Tuanzebe,Tuanzebe,Axel,Tuanzebe,3,Burnley,1,0.0,2.0,10,90,3,3,-1828,221462,7158,8986,3.8,2,Defender,DEF,3.0,360,13,9.299999999999999,109151,162941,0,West Ham
4147,198,Axel Tuanzebe,Tuanzebe,Axel,Tuanzebe,3,Burnley,0,2.0,3.0,11,90,3,3,2140,224377,7941,5801,2.6,2,Defender,DEF,1.0,450,16,11.9,117092,168742,1,Chelsea
4148,198,Axel Tuanzebe,Tuanzebe,Axel,Tuanzebe,3,Burnley,1,0.0,2.0,12,90,1,3,1016,226117,7885,6869,2.1,2,Defender,DEF,0.0,540,17,14.0,124977,175611,0,Brentford
4149,198,Axel Tuanzebe,Tuanzebe,Axel,Tuanzebe,3,Burnley,0,1.0,3.0,13,90,0,3,-3212,224409,2873,6085,1.0,2,Defender,DEF,0.0,630,17,15.0,127850,181696,1,Crystal Palace
4150,198,Axel Tuanzebe,Tuanzebe,Axel,Tuanzebe,3,Burnley,1,0.0,1.0,14,0,0,3,-2459,220415,2262,4721,0.0,2,Defender,DEF,0.0,630,17,15.0,130112,186417,0,Newcastle
4151,198,Axel Tuanzebe,Tuanzebe,Axel,Tuanzebe,3,Burnley,0,1.0,2.0,15,0,0,3,-13991,204193,489,14480,0.0,2,Defender,DEF,1.0,630,17,15.0,130601,200897,1,Fulham
4152,198,Axel Tuanzebe,Tuanzebe,Axel,Tuanzebe,3,Burnley,1,2.0,3.0,16,76,1,3,-32892,171309,136,33028,1.0,2,Defender,DEF,0.0,706,18,16.0,130737,233925,0,Bournemouth
4153,198,Axel Tuanzebe,Tuanzebe,Axel,Tuanzebe,3,Burnley,0,1.0,1.0,17,0,0,3,-15400,156828,110,15510,0.0,2,Defender,DEF,0.0,706,18,16.0,130847,249435,1,Everton
4154,198,Axel Tuanzebe,Tuanzebe,Axel,Tuanzebe,3,Burnley,1,0.0,0.0,18,0,0,3,-10254,146029,113,10367,0.0,2,Defender,DEF,0.0,706,18,16.0,130960,259802,1,Newcastle
4155,198,Axel Tuanzebe,Tuanzebe,Axel,Tuanzebe,3,Burnley,1,1.0,3.0,19,0,0,3,-8145,138212,49,8194,0.0,2,Defender,DEF,0.0,706,18,16.0,131009,267996,0,Brighton
4156,198,Axel Tuanzebe,Tuanzebe,Axel,Tuanzebe,3,Burnley,0,0.0,2.0,20,0,0,3,-3567,136071,112,3679,0.0,2,Defender,DEF,0.0,706,18,16.0,131121,271675,1,Man Utd
4157,198,Axel Tuanzebe,Tuanzebe,Axel,Tuanzebe,3,Burnley,1,2.0,2.0,21,0,0,3,-3580,132513,29,3609,0.0,2,Defender,DEF,,706,18,16.0,131150,275284,0,Liverpool
4158,199,Joe Worrall,Worrall,Joe,Worrall,3,Burnley,0,0.0,3.0,1,0,0,4,0,12556,0,0,0.0,2,Defender,DEF,1.0,0,0,0.0,0,0,1,Sunderland
4159,199,Joe Worrall,Worrall,Joe,Worrall,3,Burnley,1,2.0,0.0,2,7,1,4,-1214,14603,358,1572,0.6,2,Defender,DEF,1.0,7,1,0.6,358,1572,0,Man Utd
4160,199,Joe Worrall,Worrall,Joe,Worrall,3,Burnley,0,2.0,3.0,3,7,1,4,-930,15013,493,1423,0.3,2,Defender,DEF,1.0,14,2,0.8999999999999999,851,2995,1,Liverpool
4161,199,Joe Worrall,Worrall,Joe,Worrall,3,Burnley,1,0.0,1.0,4,4,1,4,-743,15116,406,1149,0.2,2,Defender,DEF,0.0,18,3,1.1,1257,4144,1,Nott'm Forest
4162,199,Joe Worrall,Worrall,Joe,Worrall,3,Burnley,1,1.0,1.0,5,0,0,4,-311,15301,439,750,0.0,2,Defender,DEF,0.0,18,3,1.1,1696,4894,0,Man City
4163,199,Joe Worrall,Worrall,Joe,Worrall,3,Burnley,0,1.0,5.0,6,0,0,4,-538,15144,299,837,0.0,2,Defender,DEF,1.0,18,3,1.1,1995,5731,0,Aston Villa
4164,199,Joe Worrall,Worrall,Joe,Worrall,3,Burnley,0,1.0,2.0,7,1,1,3,5091,22460,6345,1254,0.1,2,Defender,DEF,0.0,19,4,1.2,8340,6985,1,Leeds
4165,199,Joe Worrall,Worrall,Joe,Worrall,3,Burnley,1,2.0,0.0,8,0,0,3,3975,26337,5725,1750,0.0,2,Defender,DEF,0.0,19,4,1.2,14065,8735,0,Wolves
4166,199,Joe Worrall,Worrall,Joe,Worrall,3,Burnley,0,3.0,2.0,9,0,0,3,-763,25390,626,1389,0.0,2,Defender,DEF,0.0,19,4,1.2,14691,10124,1,Arsenal
4167,199,Joe Worrall,Worrall,Joe,Worrall,3,Burnley,1,0.0,2.0,10,0,0,3,-855,24766,332,1187,0.0,2,Defender,DEF,0.0,19,4,1.2,15023,11311,0,West Ham
4168,199,Joe Worrall,Worrall,Joe,Worrall,3,Burnley,0,2.0,3.0,11,0,0,3,-798,24105,157,955,0.0,2,Defender,DEF,0.0,19,4,1.2,15180,12266,1,Chelsea
4169,199,Joe Worrall,Worrall,Joe,Worrall,3,Burnley,1,0.0,2.0,12,0,0,3,-785,23624,129,914,0.0,2,Defender,DEF,0.0,19,4,1.2,15309,13180,0,Brentford
4170,199,Joe Worrall,Worrall,Joe,Worrall,3,Burnley,0,1.0,3.0,13,0,0,3,-689,23014,53,742,0.0,2,Defender,DEF,0.0,19,4,1.2,15362,13922,1,Crystal Palace
